lakeid,lakename,year4,daynum,sampledate,standard_taxon_code,group_code,taxon_name,number_per_net,mean_length,mean_individ_biomass,net_efficiency_measured,net_efficiency_mean,abundance_raw,abundance,biomass
R,Peter Lake,1990,139,5/19/90,PVULG,ROT,Polyarthra vulgaris,4142,0.121,0.05,NA,0.177230056,58597.31327,330628.5316,0.016531427
L,Paul Lake,1990,139,5/19/90,SYNCH,ROT,Synchaeta sp.,249.5,0.181,0.071,NA,0.143798337,3529.70296,24546.20162,0.00174278
R,Peter Lake,1990,139,5/19/90,SYNCH,ROT,Synchaeta sp.,736.5,0.255,0.199,NA,0.177230056,10419.34361,58789.93567,0.011699197
L,Paul Lake,1990,139,5/19/90,TCYL,ROT,Trichocerca cylindrica,12,0.322,0.108,NA,0.143798337,169.7652726,1180.578835,0.000127503
L,Paul Lake,1990,139,5/19/90,TROP,OCOP,Tropocyclops prasinus mexicanus,186,0.507,1.382,NA,0.19556779,2631.361726,13454.98526,0.01859479
T,Tuesday Lake,1990,140,5/20/90,AEUC,ROT,Ascomorpha ecaudis,51.5,0.171,0.06,NA,0.088,728.5759617,8279.272292,0.000496756
T,Tuesday Lake,1990,140,5/20/90,ASPLG,PROT,Asplanchna sp.,67.5,0.424,1.753,NA,0.128610407,954.9296586,7424.97968,0.013015989
T,Tuesday Lake,1990,140,5/20/90,BOS,CLAD,Bosmina longirostris,225.5,0.254,0.47,NA,0.082763797,3190.172415,38545.50593,0.018116388
T,Tuesday Lake,1990,140,5/20/90,MSBR,ROT,Conochiloides dossuarius,463.5,0.124,0.038,NA,0.1621,6557.183655,40451.47227,0.001537156
T,Tuesday Lake,1990,140,5/20/90,COPD,OCOP,Copepodite,554.5,0.587,2.009,0.122,0.259137024,7844.570306,30271.90086,0.060816249
T,Tuesday Lake,1990,140,5/20/90,DT-CYV,OCOP,Cyclops varicans rubellus,51.5,0.818,4.687,NA,0.162086916,728.5759617,4494.970852,0.021067928
T,Tuesday Lake,1990,140,5/20/90,KCOCH,ROT,Keratella cochlearis,2031.5,0.124,0.004,0.082,0.157,28739.84595,183056.3436,0.000732225
T,Tuesday Lake,1990,140,5/20/90,KTAU,ROT,Keratella taurocephala,67.5,0.124,0.004,0.082,0.082,954.9296586,11645.48364,4.66E-05
T,Tuesday Lake,1990,140,5/20/90,KTEST,ROT,Keratella testudo,27.5,0.124,0.004,0.082,0.1325,389.0454164,2936.191822,1.17E-05
T,Tuesday Lake,1990,140,5/20/90,MESO,CCOP,Mesocyclops edax,1,1.488,25.463,NA,0.182725419,14.14710605,77.42275886,0.001971416
T,Tuesday Lake,1990,140,5/20/90,NAUP,OCOP,Nauplii,487,0.185,0.911,NA,0.119847113,6889.640648,57486.91363,0.052370578
T,Tuesday Lake,1990,140,5/20/90,ORTH,OCOP,Orthocyclops modestus,27.5,0.884,5.714,NA,0.162086916,389.0454164,2400.227154,0.013714898
T,Tuesday Lake,1990,140,5/20/90,GPLOES,ROT,Ploesoma sp.,554.5,0.136,0.038,0.18,0.2115,7844.570306,37090.16693,0.001409426
T,Tuesday Lake,1990,140,5/20/90,PMAJ,ROT,Polyarthra major,198,0.202,0.231,0.108,0.108,2801.126998,25936.3611,0.005991299
T,Tuesday Lake,1990,140,5/20/90,PVULG,ROT,Polyarthra vulgaris,6138,0.124,0.053,0.14,0.3135,86834.93695,276985.4448,0.014680229
T,Tuesday Lake,1990,140,5/20/90,SYNCH,ROT,Synchaeta sp.,1307,0.217,0.123,0.103,0.100666667,18490.26761,183678.1551,0.022592413
T,Tuesday Lake,1990,140,5/20/90,TMULT,ROT,Trichocerca multicrinis,79,0.186,0.084,NA,0.059666667,1117.621378,18731.08455,0.001573411
L,Paul Lake,1990,141,5/21/90,ASPLG,PROT,Asplanchna sp.,225.5,0.503,2.927,0.103,0.136313053,3190.172415,23403.27901,0.068501398
L,Paul Lake,1990,141,5/21/90,CCOL,ROT,colonial Conochilus sp.,109,0.163,2.91,0.187,0.2166,1542.03456,7119.273129,0.020717085
L,Paul Lake,1990,141,5/21/90,MSBR,ROT,Conochiloides dossuarius,2799.5,0.161,0.083,NA,0.143798337,39604.82339,275419.2041,0.022859794
L,Paul Lake,1990,141,5/21/90,COPD,OCOP,Copepodite,130.5,0.41,0.804,0.158,0.195779392,1846.19734,9429.988136,0.00758171
L,Paul Lake,1990,141,5/21/90,DPUL,CLAD,Daphnia pulex,188.5,0.936,5.839,NA,0.143798337,2666.729491,18544.92587,0.108283822
L,Paul Lake,1990,141,5/21/90,DROS,CLAD,Daphnia rosea,64.5,0.714,2.796,NA,0.143798337,912.4883404,6345.61124,0.017742329
L,Paul Lake,1990,141,5/21/90,FDIAPT,OCOP,Diaptomus oregonensis,12,1.126,4.531,NA,0.119340016,169.7652726,1422.534352,0.006445503
L,Paul Lake,1990,141,5/21/90,MSBR,ROT,Gastropus hyptopus,39.5,0.121,0.035,NA,0.143798337,558.8106891,3886.072,0.000136013
L,Paul Lake,1990,141,5/21/90,GSTYL,ROT,Gastropus stylifer,51.5,0.121,0.035,NA,0.143798337,728.5759617,5066.650835,0.000177333
L,Paul Lake,1990,141,5/21/90,HGIB,CLAD,Holopedium gibberum,283,0.972,9.289,0.141,0.181128487,4003.631013,22103.81741,0.20532236
L,Paul Lake,1990,141,5/21/90,KCOCH,ROT,Keratella cochlearis,1136.5,0.121,0.004,NA,0.143798337,16078.18603,111810.6539,0.000447243
L,Paul Lake,1990,141,5/21/90,KTAU,ROT,Keratella taurocephala,170.5,0.121,0.004,NA,0.143798337,2412.081582,16774.05762,6.71E-05
L,Paul Lake,1990,141,5/21/90,KTEST,ROT,Keratella testudo,198,0.101,0.002,NA,0.143798337,2801.126998,19479.55078,3.90E-05
L,Paul Lake,1990,141,5/21/90,MESO,CCOP,Mesocyclops edax,1,1.407,20.391,NA,0.169252581,14.14710605,83.58576242,0.001704397
L,Paul Lake,1990,141,5/21/90,NAUP,OCOP,Nauplii,1358.5,0.196,0.936,0.169,0.184969965,19218.84357,103902.5095,0.097252749
L,Paul Lake,1990,141,5/21/90,PVULG,ROT,Polyarthra vulgaris,527,0.141,0.078,NA,0.143798337,7455.52489,51847.08719,0.004044073
L,Paul Lake,1990,141,5/21/90,SYNCH,ROT,Synchaeta sp.,119,0.161,0.05,NA,0.143798337,1683.50562,11707.40678,0.00058537
L,Paul Lake,1990,141,5/21/90,TROP,OCOP,Tropocyclops prasinus mexicanus,107,0.531,1.555,NA,0.19556779,1513.740348,7740.233456,0.012036063
R,Peter Lake,1990,142,5/22/90,BOS,CLAD,Bosmina longirostris,232,0.523,2.922,NA,0.173873146,3282.128604,18876.56996,0.055157337
R,Peter Lake,1990,142,5/22/90,MSBR,ROT,Conochiloides dossuarius,855.5,0.161,0.083,NA,0.177230056,12102.84923,68288.92053,0.00566798
R,Peter Lake,1990,142,5/22/90,COPD,OCOP,Copepodite,26072.5,0.664,2.752,0.247,0.172107014,368850.4226,2143145.788,5.897937207
R,Peter Lake,1990,142,5/22/90,DDUB,CLAD,Daphnia dubia,4089.5,0.943,5.959,NA,0.177230056,57854.5902,326437.803,1.945242868
R,Peter Lake,1990,142,5/22/90,DPUL,CLAD,Daphnia pulex,3774.5,1.35,15.812,NA,0.177230056,53398.2518,301293.4314,4.764051737
R,Peter Lake,1990,142,5/22/90,DT-CYV,OCOP,Diacyclops thomasi,728.5,0.844,5.077,NA,0.239530296,10306.16676,43026.56881,0.21844589
R,Peter Lake,1990,142,5/22/90,FDIAPT,OCOP,Diaptomus oregonensis,317,1.173,4.969,NA,0.168478539,4484.632619,26618.42057,0.132266932
R,Peter Lake,1990,142,5/22/90,HGIB,CLAD,Holopedium gibberum,8,0.804,6.236,0.068,0.157585475,113.1768484,718.1934004,0.004478654
R,Peter Lake,1990,142,5/22/90,KCOCH,ROT,Keratella cochlearis,3580,0.121,0.004,NA,0.177230056,50646.63967,285767.7796,0.001143071
R,Peter Lake,1990,142,5/22/90,MESO,CCOP,Mesocyclops edax,8,1.447,22.791,NA,0.231808059,113.1768484,488.2351755,0.011127368
R,Peter Lake,1990,142,5/22/90,NAUP,OCOP,Nauplii,60287,0.228,1.004,0.207,0.143749886,852886.5826,5933128.767,5.956861283
R,Peter Lake,1990,142,5/22/90,ORTH,OCOP,Orthocyclops modestus,95,0.905,6.067,NA,0.239530296,1343.975075,5610.877196,0.034041192
R,Peter Lake,1990,142,5/22/90,PVULG,ROT,Polyarthra vulgaris,3263,0.121,0.05,NA,0.177230056,46162.00705,260463.7612,0.013023188
R,Peter Lake,1990,142,5/22/90,SYNCH,ROT,Synchaeta sp.,3263,0.241,0.168,NA,0.177230056,46162.00705,260463.7612,0.043757912
T,Tuesday Lake,1990,143,5/23/90,AEUC,ROT,Ascomorpha ecaudis,16,0.171,0.06,NA,0.088,226.3536968,2572.2011,0.000154332
T,Tuesday Lake,1990,143,5/23/90,ASPLG,PROT,Asplanchna sp.,35.5,0.44,1.959,NA,0.128610407,502.2222649,3904.989313,0.007649874
T,Tuesday Lake,1990,143,5/23/90,BOS,CLAD,Bosmina longirostris,29.5,0.38,1.302,NA,0.082763797,417.3396286,5042.538469,0.006565385
T,Tuesday Lake,1990,143,5/23/90,MSBR,ROT,Conochiloides dossuarius,610,0.124,0.038,NA,0.1621,8629.734692,53237.10482,0.00202301
T,Tuesday Lake,1990,143,5/23/90,COPD,OCOP,Copepodite,1897,0.604,2.161,0.122,0.259137024,26837.06018,103563.2028,0.223800081
T,Tuesday Lake,1990,143,5/23/90,DT-CYV,OCOP,Cyclops varicans rubellus,95,0.81,4.571,NA,0.162086916,1343.975075,8291.693804,0.037901332
T,Tuesday Lake,1990,143,5/23/90,DIAPH,CLAD,Diaphanosoma birgei,0.5,0.62,1.183,NA,0.098631987,7.073553026,71.7166227,8.48E-05
T,Tuesday Lake,1990,143,5/23/90,GSTYL,ROT,Gastropus stylifer,10,0.093,0.016,NA,0.202,141.4710605,700.3517848,1.12E-05
T,Tuesday Lake,1990,143,5/23/90,KBOST,ROT,Kellicotia bostoniensis,59.5,0.124,0.006,0.082,0.103333333,841.7528101,8145.994937,4.89E-05
T,Tuesday Lake,1990,143,5/23/90,KCOCH,ROT,Keratella cochlearis,1798,0.12,0.003,0.082,0.157,25436.49668,162015.9024,0.000486048
T,Tuesday Lake,1990,143,5/23/90,KTAU,ROT,Keratella taurocephala,16,0.124,0.004,0.082,0.082,226.3536968,2760.410937,1.10E-05
T,Tuesday Lake,1990,143,5/23/90,KTEST,ROT,Keratella testudo,10,0.124,0.004,0.082,0.1325,141.4710605,1067.706117,4.27E-06
T,Tuesday Lake,1990,143,5/23/90,MESO,CCOP,Mesocyclops edax,0.5,1.395,19.71,NA,0.182725419,7.073553026,38.71137943,0.000763001
T,Tuesday Lake,1990,143,5/23/90,NAUP,OCOP,Nauplii,1055.5,0.205,0.955,NA,0.119847113,14932.27044,124594.3272,0.118987582
T,Tuesday Lake,1990,143,5/23/90,ORTH,OCOP,Orthocyclops modestus,16,1.035,8.547,NA,0.162086916,226.3536968,1396.495799,0.01193585
T,Tuesday Lake,1990,143,5/23/90,GPLOES,ROT,Ploesoma sp.,441.5,0.142,0.043,0.18,0.2115,6245.947322,29531.66583,0.001269862
T,Tuesday Lake,1990,143,5/23/90,PVULG,ROT,Polyarthra vulgaris,3590,0.14,0.077,0.14,0.3135,50788.11073,162003.543,0.012474273
T,Tuesday Lake,1990,143,5/23/90,SYNCH,ROT,Synchaeta sp.,1554.5,0.184,0.075,0.103,0.100666667,21991.67636,218460.3612,0.016384527
T,Tuesday Lake,1990,143,5/23/90,TCYL,ROT,Trichocerca cylindrica,26,0.295,0.092,NA,0.059666667,367.8247574,6164.660738,0.000567149
T,Tuesday Lake,1990,143,5/23/90,TMULT,ROT,Trichocerca multicrinis,6,0.186,0.084,NA,0.059666667,84.88263632,1422.614016,0.0001195
L,Paul Lake,1990,148,5/28/90,ASPLG,PROT,Asplanchna sp.,328.5,0.482,2.576,0.103,0.136313053,4647.324338,34093.02508,0.087823633
L,Paul Lake,1990,148,5/28/90,BOS,CLAD,Bosmina longirostris,1,0.322,0.857,NA,0.12037697,14.14710605,117.5233607,0.000100718
L,Paul Lake,1990,148,5/28/90,CCOL,ROT,colonial Conochilus sp.,27,0.163,2.91,0.187,0.2166,381.9718634,1763.489674,0.005131755
L,Paul Lake,1990,148,5/28/90,MSBR,ROT,Conochiloides dossuarius,3275,0.131,0.045,NA,0.143798337,46331.77232,322199.6405,0.014498984
L,Paul Lake,1990,148,5/28/90,COPD,OCOP,Copepodite,237.5,0.448,1.008,0.158,0.195779392,3359.937687,17161.8558,0.017299151
L,Paul Lake,1990,148,5/28/90,DPUL,CLAD,Daphnia pulex,113.5,0.866,4.726,NA,0.143798337,1605.696537,11166.30815,0.052771972
L,Paul Lake,1990,148,5/28/90,DROS,CLAD,Daphnia rosea,53.5,0.677,2.419,NA,0.143798337,756.8701738,5263.413974,0.012732198
L,Paul Lake,1990,148,5/28/90,FDIAPT,OCOP,Diaptomus oregonensis,27.5,1.085,4.173,NA,0.119340016,389.0454164,3259.974556,0.013603874
L,Paul Lake,1990,148,5/28/90,MSBR,ROT,Gastropus hyptopus,463.5,0.106,0.024,NA,0.143798337,6557.183655,45599.85752,0.001094397
L,Paul Lake,1990,148,5/28/90,GSTYL,ROT,Gastropus stylifer,249.5,0.121,0.035,NA,0.143798337,3529.70296,24546.20162,0.000859117
L,Paul Lake,1990,148,5/28/90,HGIB,CLAD,Holopedium gibberum,591,1.043,10.771,0.141,0.181128487,8360.939677,46160.26887,0.497192256
L,Paul Lake,1990,148,5/28/90,KCOCH,ROT,Keratella cochlearis,1516.5,0.121,0.004,NA,0.143798337,21454.08633,149195.6503,0.000596783
L,Paul Lake,1990,148,5/28/90,KTAU,ROT,Keratella taurocephala,249.5,0.121,0.004,NA,0.143798337,3529.70296,24546.20162,9.82E-05
L,Paul Lake,1990,148,5/28/90,KTEST,ROT,Keratella testudo,186,0.121,0.004,NA,0.143798337,2631.361726,18298.97195,7.32E-05
L,Paul Lake,1990,148,5/28/90,MESO,CCOP,Mesocyclops edax,2,1.367,18.186,NA,0.169252581,28.29421211,167.1715248,0.003040181
L,Paul Lake,1990,148,5/28/90,NAUP,OCOP,Nauplii,1980,0.2,0.944,0.169,0.184969965,28011.26998,151436.8559,0.142956392
L,Paul Lake,1990,148,5/28/90,PVULG,ROT,Polyarthra vulgaris,146.5,0.141,0.078,NA,0.143798337,2072.551037,14412.89995,0.001124206
L,Paul Lake,1990,148,5/28/90,TROP,OCOP,Tropocyclops prasinus mexicanus,186,0.503,1.354,NA,0.19556779,2631.361726,13454.98526,0.01821805
R,Peter Lake,1990,149,5/29/90,BOS,CLAD,Bosmina longirostris,576,0.509,2.728,NA,0.173873146,8148.733086,46865.96679,0.127850357
R,Peter Lake,1990,149,5/29/90,MSBR,ROT,Conochiloides dossuarius,190,0.161,0.083,NA,0.177230056,2687.95015,15166.44641,0.001258815
R,Peter Lake,1990,149,5/29/90,COPD,OCOP,Copepodite,45619,0.721,3.396,0.247,0.172107014,645376.831,3749857.807,12.73451711
R,Peter Lake,1990,149,5/29/90,DDUB,CLAD,Daphnia dubia,7214.5,1.053,8.044,NA,0.177230056,102064.2966,575885.9347,4.632426459
R,Peter Lake,1990,149,5/29/90,DPUL,CLAD,Daphnia pulex,5528,1.4,17.456,NA,0.177230056,78205.20226,441263.767,7.702700317
R,Peter Lake,1990,149,5/29/90,DROS,CLAD,Daphnia rosea,246.5,0.884,4.998,NA,0.177230056,3487.261642,19676.46863,0.09834299
R,Peter Lake,1990,149,5/29/90,DT-CYV,OCOP,Diacyclops thomasi,443.5,0.844,5.077,NA,0.239530296,6274.241534,26193.93723,0.132986619
R,Peter Lake,1990,149,5/29/90,FDIAPT,OCOP,Diaptomus oregonensis,475,1.193,5.164,NA,0.168478539,6719.875375,39885.64597,0.205969476
R,Peter Lake,1990,149,5/29/90,KCOCH,ROT,Keratella cochlearis,11848.5,0.121,0.004,NA,0.177230056,167621.9861,945787.5802,0.00378315
R,Peter Lake,1990,149,5/29/90,FDIAPT,OCOP,Leptodiaptomus sp.,105,1.226,5.498,NA,0.168478539,1485.446136,8816.827004,0.048474915
R,Peter Lake,1990,149,5/29/90,NAUP,OCOP,Nauplii,56390.5,0.238,1.025,0.207,0.143749886,797762.3839,5549655.776,5.68839717
R,Peter Lake,1990,149,5/29/90,ORTH,OCOP,Orthocyclops modestus,190,0.965,7.147,NA,0.239530296,2687.95015,11221.75439,0.080201879
R,Peter Lake,1990,149,5/29/90,PVULG,ROT,Polyarthra vulgaris,4245,0.121,0.05,NA,0.177230056,60054.46519,338850.3421,0.016942517
R,Peter Lake,1990,149,5/29/90,SYNCH,ROT,Synchaeta sp.,1077,0.241,0.168,NA,0.177230056,15236.43322,85969.8041,0.014442927
T,Tuesday Lake,1990,150,5/30/90,ASPLG,PROT,Asplanchna sp.,257.5,0.403,1.505,NA,0.128610407,3642.879809,28324.92248,0.042629008
T,Tuesday Lake,1990,150,5/30/90,BOS,CLAD,Bosmina longirostris,119,0.295,0.686,NA,0.082763797,1683.50562,20341.08738,0.013953986
T,Tuesday Lake,1990,150,5/30/90,MSBR,ROT,Conochiloides dossuarius,891,0.105,0.023,NA,0.1621,12605.07149,77761.08262,0.001788505
T,Tuesday Lake,1990,150,5/30/90,COPD,OCOP,Copepodite,1802,0.541,1.631,0.122,0.259137024,25493.08511,98376.85366,0.160452648
T,Tuesday Lake,1990,150,5/30/90,DT-CYV,OCOP,Cyclops varicans rubellus,32,0.734,3.554,NA,0.162086916,452.7073937,2792.991597,0.009926292
T,Tuesday Lake,1990,150,5/30/90,DIAPH,CLAD,Diaphanosoma birgei,4,0.496,0.599,NA,0.098631987,56.58842421,573.7329816,0.000343666
T,Tuesday Lake,1990,150,5/30/90,GSTYL,ROT,Gastropus stylifer,20,0.093,0.016,NA,0.202,282.9421211,1400.70357,2.24E-05
T,Tuesday Lake,1990,150,5/30/90,KBOST,ROT,Kellicotia bostoniensis,31.5,0.124,0.006,0.082,0.103333333,445.6338407,4312.585555,2.59E-05
T,Tuesday Lake,1990,150,5/30/90,KCOCH,ROT,Keratella cochlearis,3081,0.116,0.003,0.082,0.157,43587.23375,277625.6927,0.000832877
T,Tuesday Lake,1990,150,5/30/90,KTAU,ROT,Keratella taurocephala,119,0.124,0.004,0.082,0.082,1683.50562,20530.55634,8.21E-05
T,Tuesday Lake,1990,150,5/30/90,NAUP,OCOP,Nauplii,1437.5,0.234,1.017,NA,0.119847113,20336.46495,169686.7317,0.172571406
T,Tuesday Lake,1990,150,5/30/90,ORTH,OCOP,Orthocyclops modestus,20,0.93,6.504,NA,0.162086916,282.9421211,1745.619748,0.011353511
T,Tuesday Lake,1990,150,5/30/90,GPLOES,ROT,Ploesoma sp.,1061.5,0.124,0.029,0.18,0.2115,15017.15307,71003.08782,0.00205909
T,Tuesday Lake,1990,150,5/30/90,PMAJ,ROT,Polyarthra major,289,0.186,0.18,0.108,0.108,4088.513649,37856.60786,0.006814189
T,Tuesday Lake,1990,150,5/30/90,PVULG,ROT,Polyarthra vulgaris,1802,0.124,0.053,0.14,0.3135,25493.08511,81317.65584,0.004309836
T,Tuesday Lake,1990,150,5/30/90,SYNCH,ROT,Synchaeta sp.,71.5,0.186,0.077,0.103,0.100666667,1011.518083,10048.19288,0.000773711
T,Tuesday Lake,1990,150,5/30/90,TCYL,ROT,Trichocerca cylindrica,39.5,0.31,0.078,NA,0.059666667,558.8106891,9365.542275,0.000730512
T,Tuesday Lake,1990,150,5/30/90,TMULT,ROT,Trichocerca multicrinis,257.5,0.202,0.091,NA,0.059666667,3642.879809,61053.85154,0.0055559
T,Tuesday Lake,1990,150,5/30/90,TROP,OCOP,Tropocyclops prasinus mexicanus,12,0.527,1.526,NA,0.162086916,169.7652726,1047.371849,0.001598289
E,East Long Lake,1990,151,5/31/90,ASPLG,PROT,Asplanchna sp.,103,0.422,1.728,NA,0.134,1457.151923,10874.26809,0.018790735
E,East Long Lake,1990,151,5/31/90,BOS,CLAD,Bosmina longirostris,8,0.372,1.234,NA,0.168996417,113.1768484,669.6996903,0.000826409
E,East Long Lake,1990,151,5/31/90,MSBR,ROT,Conochiloides dossuarius,2376,0.131,0.045,NA,0.306834664,33613.52398,109549.3044,0.004929719
E,East Long Lake,1990,151,5/31/90,COPD,OCOP,Copepodite,372.5,0.473,1.158,NA,0.160443139,5269.797005,32845.26239,0.038034814
E,East Long Lake,1990,151,5/31/90,DPUL,CLAD,Daphnia pulex,1148,1.153,10.296,NA,0.306834664,16240.87775,52930.3878,0.544971273
E,East Long Lake,1990,151,5/31/90,DROS,CLAD,Daphnia rosea,96,1.075,8.51,NA,0.306834664,1358.122181,4426.23452,0.037667256
E,East Long Lake,1990,151,5/31/90,MSBR,ROT,Gastropus hyptopus,55.5,0.111,0.027,NA,0.306834664,785.1643859,2558.916832,6.91E-05
E,East Long Lake,1990,151,5/31/90,GSTYL,ROT,Gastropus stylifer,24,0.114,0.03,NA,0.306834664,339.5305453,1106.55863,3.32E-05
E,East Long Lake,1990,151,5/31/90,HGIB,CLAD,Holopedium gibberum,96,1.134,12.84,NA,0.166722271,1358.122181,8146.015385,0.104594838
E,East Long Lake,1990,151,5/31/90,KBOST,ROT,Kellicotia bostoniensis,24,0.121,0.005,NA,0.306834664,339.5305453,1106.55863,5.53E-06
E,East Long Lake,1990,151,5/31/90,KLONG,ROT,Kellicotia longispina,24,0.121,0.005,NA,0.306834664,339.5305453,1106.55863,5.53E-06
E,East Long Lake,1990,151,5/31/90,KCOCH,ROT,Keratella cochlearis,713,0.106,0.002,NA,0.306834664,10086.88662,32874.01263,6.57E-05
E,East Long Lake,1990,151,5/31/90,KTAU,ROT,Keratella taurocephala,420,0.121,0.004,NA,0.306834664,5941.784542,19364.77602,7.75E-05
E,East Long Lake,1990,151,5/31/90,KTEST,ROT,Keratella testudo,158.5,0.121,0.004,NA,0.306834664,2242.316309,7307.897619,2.92E-05
E,East Long Lake,1990,151,5/31/90,MESO,CCOP,Mesocyclops edax,2,1.407,20.391,NA,0.306834664,28.29421211,92.21321916,0.00188032
E,East Long Lake,1990,151,5/31/90,NAUP,OCOP,Nauplii,4118.5,0.204,0.953,NA,0.165807564,58264.85628,351400.4719,0.33488465
E,East Long Lake,1990,151,5/31/90,ORTH,OCOP,Orthocyclops modestus,55.5,0.894,5.88,NA,0.306834664,785.1643859,2558.916832,0.015046431
E,East Long Lake,1990,151,5/31/90,GPLOES,ROT,Ploesoma sp.,55.5,0.121,0.027,NA,0.306834664,785.1643859,2558.916832,6.91E-05
E,East Long Lake,1990,151,5/31/90,PVULG,ROT,Polyarthra vulgaris,2114.5,0.121,0.05,NA,0.306834664,29914.05575,97492.42596,0.004874621
E,East Long Lake,1990,151,5/31/90,TROP,OCOP,Tropocyclops prasinus mexicanus,79,0.503,1.354,NA,0.306834664,1117.621378,3642.422157,0.00493184
W,West Long Lake,1990,152,6/1/90,ASPLG,PROT,Asplanchna sp.,214,0.429,1.816,0.119,0.118267296,3027.480695,25598.6296,0.046487111
W,West Long Lake,1990,152,6/1/90,BOS,CLAD,Bosmina longirostris,24,0.281,0.607,NA,0.224588808,339.5305453,1511.787464,0.000917655
W,West Long Lake,1990,152,6/1/90,MSBR,ROT,Conochiloides dossuarius,2114.5,0.134,0.048,NA,0.196538807,29914.05575,152204.321,0.007305807
W,West Long Lake,1990,152,6/1/90,COPD,OCOP,Copepodite,372.5,0.503,1.354,0.217,0.27118722,5269.797005,19432.32062,0.026311362
W,West Long Lake,1990,152,6/1/90,DPUL,CLAD,Daphnia pulex,819.5,1.24,12.549,NA,0.196538807,11593.55341,58988.62193,0.740248217
W,West Long Lake,1990,152,6/1/90,DROS,CLAD,Daphnia rosea,136.5,1.476,20.156,NA,0.196538807,1931.079976,9825.438552,0.198041539
W,West Long Lake,1990,152,6/1/90,FIL,ROT,Filinia longispina,293,0.141,0.036,NA,0.196538807,4145.102073,21090.5018,0.000759258
W,West Long Lake,1990,152,6/1/90,HGIB,CLAD,Holopedium gibberum,64,1.198,14.409,0.051,0.149,905.4147874,6076.609311,0.087557864
W,West Long Lake,1990,152,6/1/90,KBOST,ROT,Kellicotia bostoniensis,158.5,0.121,0.005,NA,0.196538807,2242.316309,11409.02572,5.70E-05
W,West Long Lake,1990,152,6/1/90,KCOCH,ROT,Keratella cochlearis,214,0.121,0.004,NA,0.196538807,3027.480695,15403.98425,6.16E-05
W,West Long Lake,1990,152,6/1/90,KTAU,ROT,Keratella taurocephala,372.5,0.121,0.004,NA,0.196538807,5269.797005,26813.00997,0.000107252
W,West Long Lake,1990,152,6/1/90,KTEST,ROT,Keratella testudo,237.5,0.121,0.004,NA,0.196538807,3359.937687,17095.54327,6.84E-05
W,West Long Lake,1990,152,6/1/90,MESO,CCOP,Mesocyclops edax,8,1.307,15.219,NA,0.348853014,113.1768484,324.4256001,0.004937433
W,West Long Lake,1990,152,6/1/90,NAUP,OCOP,Nauplii,5805.5,0.187,0.915,0.209,0.17878298,82131.02419,459389.503,0.420341395
W,West Long Lake,1990,152,6/1/90,PVULG,ROT,Polyarthra vulgaris,7072.5,0.121,0.05,NA,0.196538807,100055.4076,509087.2832,0.025454364
W,West Long Lake,1990,152,6/1/90,SYNCH,ROT,Synchaeta sp.,103,0.221,0.13,NA,0.196538807,1457.151923,7414.067186,0.000963829
W,West Long Lake,1990,152,6/1/90,TROP,OCOP,Tropocyclops prasinus mexicanus,134.5,0.509,1.396,NA,0.53507272,1902.785764,3556.125536,0.004964351
L,Paul Lake,1990,155,6/4/90,ASPLG,PROT,Asplanchna sp.,130.5,0.458,2.21,0.103,0.136313053,1846.19734,13543.80448,0.029931808
L,Paul Lake,1990,155,6/4/90,MSBR,ROT,Conochiloides dossuarius,5413.5,0.141,0.056,NA,0.143798337,76585.35862,532588.6271,0.029824963
L,Paul Lake,1990,155,6/4/90,COPD,OCOP,Copepodite,804,0.428,0.897,0.158,0.195779392,11374.27327,58097.39817,0.052113366
L,Paul Lake,1990,155,6/4/90,DPUL,CLAD,Daphnia pulex,210,1.141,10.007,NA,0.143798337,2970.892271,20660.12962,0.206745917
L,Paul Lake,1990,155,6/4/90,DROS,CLAD,Daphnia rosea,54,0.736,3.037,NA,0.143798337,763.9437268,5312.604759,0.016134381
L,Paul Lake,1990,155,6/4/90,FDIAPT,OCOP,Diaptomus oregonensis,12,1.005,3.506,NA,0.119340016,169.7652726,1422.534352,0.004987405
L,Paul Lake,1990,155,6/4/90,MSBR,ROT,Gastropus hyptopus,1069,0.101,0.021,NA,0.143798337,15123.25637,105169.8979,0.002208568
L,Paul Lake,1990,155,6/4/90,GSTYL,ROT,Gastropus stylifer,237.5,0.121,0.035,NA,0.143798337,3359.937687,23365.62278,0.000817797
L,Paul Lake,1990,155,6/4/90,HGIB,CLAD,Holopedium gibberum,750,1.198,14.409,0.141,0.181128487,10610.32954,58579.02141,0.84406512
L,Paul Lake,1990,155,6/4/90,KBOST,ROT,Kellicotia bostoniensis,130.5,0.121,0.005,NA,0.143798337,1846.19734,12838.79483,6.42E-05
L,Paul Lake,1990,155,6/4/90,KCOCH,ROT,Keratella cochlearis,1516.5,0.121,0.004,NA,0.143798337,21454.08633,149195.6503,0.000596783
L,Paul Lake,1990,155,6/4/90,KTAU,ROT,Keratella taurocephala,423.5,0.121,0.004,NA,0.143798337,5991.299413,41664.59473,0.000166658
L,Paul Lake,1990,155,6/4/90,KTEST,ROT,Keratella testudo,1279,0.101,0.002,NA,0.143798337,18094.14864,125830.0275,0.00025166
L,Paul Lake,1990,155,6/4/90,MESO,CCOP,Mesocyclops edax,5,1.367,18.186,NA,0.169252581,70.73553026,417.9288121,0.007600453
